credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn,Credit_Category,ratio
549,Germany,Female,49,6.0,124829.16,1,0,1,93551.36,0,Bad,1.3343382715120335
850,Spain,Female,36,2.0,155180.56,2,0,0,169415.54,0,Good,0.9159759488415289
666,Germany,Male,38,6.0,99812.88,2,1,1,158357.97,0,Fair,0.6302990623080101
606,France,Male,35,2.0,132164.26,1,0,1,164815.59,0,Bad,0.8018917385181827
599,Germany,Male,45,10.0,103583.05,1,1,0,132127.69,1,Bad,0.7839617115836961
544,Germany,Male,39,4.0,142406.43,2,1,0,146637.45,0,Bad,0.9711463885930912
529,Spain,Male,38,7.0,99842.5,2,1,0,90256.06,1,Bad,1.1062138099092738
764,France,Female,39,5.0,81042.42,1,0,1,109805.17,0,Good,0.7380565049897013
748,France,Male,33,1.0,142645.43,1,0,0,69132.66,0,Good,2.063358042349303
432,Germany,Female,45,3.0,110219.14,1,1,0,43046.7,1,Bad,2.560455040688369
674,France,Male,45,7.0,142072.02,1,1,0,37013.29,0,Fair,3.8384056105253
645,Germany,Male,33,8.0,149564.61,1,0,0,149913.84,0,Bad,0.997670461913323
715,France,Male,21,6.0,76467.16,1,1,1,173511.72,0,Fair,0.4407031409751457
727,France,Female,26,9.0,121508.28,1,1,1,146785.44,0,Good,0.8277951818654493
545,Spain,Male,36,8.0,73211.12,2,1,0,89587.34,1,Bad,0.817203859384596
439,Spain,Male,52,3.0,96196.24,4,1,0,198874.52,1,Bad,0.4837031913389408
667,Germany,Female,36,1.0,114391.62,1,1,1,53412.54,0,Fair,2.141662238867502
831,Germany,Male,32,9.0,80262.66,1,1,0,194867.78,0,Good,0.4118826621825322
545,Spain,Female,33,7.0,173331.52,1,1,0,150452.88,0,Bad,1.1520651515610734
604,Spain,Female,35,7.0,147285.52,1,1,1,57807.05,0,Bad,2.547881616515632
487,Spain,Female,36,1.0,140137.15,1,1,0,194073.33,0,Bad,0.7220835031789273
750,Germany,Female,52,6.0,107467.56,1,1,0,126233.18,1,Good,0.8513416203251792
694,Germany,Female,37,8.0,98218.04,2,1,0,182354.46,1,Fair,0.5386105719596878
711,Germany,Female,35,2.0,133607.75,1,1,1,120586.32,0,Fair,1.107984305350723
559,France,Female,38,8.0,95139.41,1,1,1,86575.46,0,Bad,1.0989189084297097
703,Germany,Female,26,1.0,97331.19,1,1,0,63717.49,0,Fair,1.527542751605564
795,Germany,Male,37,2.0,139265.63,2,1,1,198745.94,0,Good,0.7007218864445734
613,Germany,Female,30,5.0,131563.88,2,1,0,170638.98,0,Bad,0.7710071872206455
621,Germany,Male,47,7.0,107363.29,1,1,1,66799.28,0,Bad,1.6072522039159702
782,France,Female,33,2.0,94493.03,1,0,1,101866.39,0,Good,0.9276173426779922
528,Germany,Female,29,9.0,170214.23,2,1,0,49284.0,0,Bad,3.4537421881340804
626,Spain,Female,26,8.0,148610.41,3,0,1,104502.02,1,Bad,1.4220816975595305
691,France,Female,33,1.0,128306.83,1,1,1,113580.79,0,Fair,1.1296525583243435
680,Germany,Male,32,7.0,175454.0,1,0,1,77349.92,0,Fair,2.2683152096343475
539,France,Female,22,0.0,100885.93,2,1,1,38772.65,0,Bad,2.6019869676176373
594,Germany,Male,38,6.0,63176.44,2,1,1,14466.08,0,Bad,4.367212126574718
596,France,Male,33,2.0,139451.67,1,0,0,63142.12,0,Bad,2.2085363937732847
649,France,Female,52,8.0,49113.75,1,1,0,41858.43,0,Fair,1.1733299600582248
699,Germany,Male,32,1.0,123906.22,3,1,1,127443.82,1,Fair,0.9722418866603338
489,Germany,Female,52,1.0,131441.51,1,1,0,37240.11,1,Bad,3.529568253154999
698,France,Male,57,6.0,136325.48,2,1,1,72549.27,1,Fair,1.8790744551943803
578,Germany,Female,38,4.0,113150.44,2,1,0,176712.59,1,Bad,0.6403077449094035
507,Germany,Female,46,8.0,102785.16,1,1,1,70323.68,0,Bad,1.4616009856139498
705,Germany,Male,41,4.0,72252.64,2,1,1,142514.66,0,Fair,0.5069839130935723
499,Germany,Female,29,6.0,148051.52,1,1,0,118623.94,0,Bad,1.2480745454922504
632,France,Male,32,6.0,111589.33,1,1,1,170382.99,0,Bad,0.6549323380227099
668,Germany,Female,39,0.0,122104.79,1,1,0,112946.67,1,Fair,1.0810835768774767
744,Germany,Male,32,4.0,96106.83,1,1,1,79812.77,0,Good,1.20415354585488
638,Germany,Female,37,7.0,124513.66,2,1,0,158610.89,0,Bad,0.7850259209818443
687,Spain,Male,35,8.0,100988.39,2,1,0,22247.27,0,Fair,4.539361009238437
599,France,Male,44,10.0,118577.24,1,1,1,31448.52,0,Bad,3.7705189306205824
850,France,Female,42,9.0,113311.11,1,1,1,198193.75,0,Good,0.5717188861909117
835,Germany,Male,20,4.0,124365.42,1,0,0,180197.74,1,Good,0.6901608199969655
592,France,Male,42,1.0,147249.29,2,1,1,63023.02,0,Bad,2.3364365909472444
774,France,Male,36,7.0,103688.19,1,0,1,118971.74,0,Good,0.8715362992925882
620,France,Female,29,1.0,138740.24,2,0,0,154700.61,0,Bad,0.8968305942685035
519,Spain,Male,39,4.0,111900.14,1,1,1,97577.17,0,Bad,1.146786077112095
734,Spain,Female,37,0.0,152760.24,1,1,1,48990.5,0,Good,3.1181604596809582
763,Germany,Male,31,7.0,143966.3,2,1,1,140262.96,1,Good,1.0264028365008124
733,France,Male,51,10.0,141556.96,1,1,0,130189.53,0,Good,1.087314471447896
530,France,Male,25,9.0,162560.32,1,1,0,64129.03,0,Bad,2.5348944152125803
778,Germany,Female,29,7.0,123229.46,1,1,0,181221.09,0,Good,0.6799951374313001
616,Spain,Male,31,7.0,76665.71,2,1,1,163809.08,0,Bad,0.4680186837017827
550,France,Male,38,9.0,140278.99,3,1,1,171457.06,1,Bad,0.8181581440857553
721,France,Male,46,1.0,115764.32,2,0,0,102950.79,0,Good,1.1244626680378074
499,Germany,Male,36,5.0,131142.53,2,1,0,174918.46,0,Bad,0.749735219484553
511,France,Male,45,5.0,68375.27,1,1,0,193160.25,1,Bad,0.35398209517744983
681,Spain,Male,30,2.0,111093.01,1,1,0,68985.99,0,Fair,1.610370598436001
641,Spain,Male,42,9.0,132657.55,1,1,0,35367.19,0,Bad,3.7508648552514345
591,France,Female,56,9.0,128882.49,1,1,1,196241.94,1,Bad,0.6567530365833114
565,Germany,Male,59,9.0,69129.59,1,1,1,170705.53,0,Bad,0.4049639750979362
729,France,Male,39,4.0,121404.64,1,1,1,159618.17,0,Good,0.760594110307116
505,Spain,Female,45,9.0,131355.3,3,1,0,195395.33,1,Bad,0.6722540400530554
580,France,Female,35,1.0,102097.33,1,0,1,168285.85,0,Bad,0.606689926693183
642,France,Male,40,1.0,154863.15,1,1,1,138052.51,0,Bad,1.1217698975556474
850,Spain,Female,41,3.0,99945.93,2,1,0,71179.31,0,Good,1.4041430016671979
616,Germany,Male,39,2.0,121704.32,2,1,0,55556.3,0,Bad,2.190648405311369
523,Germany,Male,35,8.0,138782.76,1,1,1,186118.93,0,Bad,0.7456670850192402
840,France,Male,30,8.0,136291.71,1,1,0,54113.38,0,Good,2.518632360425462
570,Germany,Male,42,0.0,107856.57,2,1,0,127528.84,0,Bad,0.8457425786982773
676,Germany,Female,26,1.0,108348.66,1,0,0,60231.74,1,Fair,1.7988631907363128
689,France,Male,47,1.0,93871.95,3,1,0,156878.42,1,Fair,0.5983738872433825
491,Germany,Male,19,2.0,125860.2,1,0,0,129690.5,0,Bad,0.9704658398263558
584,France,Male,49,8.0,172713.44,1,1,0,113860.81,0,Bad,1.5168822354241114
625,France,Female,39,3.0,130786.92,1,0,1,121316.07,0,Bad,1.0780675635140504
535,France,Female,29,2.0,112367.34,1,1,0,185630.76,0,Bad,0.605327155908859
729,Spain,Female,45,7.0,91091.06,2,1,0,71133.12,0,Good,1.280571694310611
655,France,Female,26,7.0,106198.5,1,0,1,32020.42,0,Fair,3.3165867280941352
751,France,Male,47,5.0,142669.93,2,1,0,162760.96,0,Good,0.8765611237485943
525,France,Male,33,1.0,112833.35,1,0,1,175178.56,0,Bad,0.6441047922759497
786,Germany,Female,32,2.0,104336.43,2,0,0,59559.81,0,Good,1.751792525866016
580,France,Male,55,6.0,104305.74,1,0,1,175750.21,0,Bad,0.5934885653906189
596,Germany,Male,47,5.0,140187.1,2,1,1,174311.3,0,Bad,0.8042341489048617
747,France,Female,45,1.0,114959.12,1,1,0,189362.39,1,Good,0.6070852823520023
602,France,Male,33,5.0,164704.38,1,0,1,180716.1,1,Bad,0.9113984863551172
779,France,Male,62,10.0,119096.55,1,0,1,116977.89,0,Good,1.0181116277614513
849,France,Female,41,9.0,115465.28,1,1,0,103174.5,0,Good,1.1191261406646023
628,Spain,Male,43,3.0,184926.61,1,1,0,122937.57,0,Bad,1.504231863375858
797,France,Male,32,10.0,114084.6,1,0,1,125782.29,0,Good,0.9070005006269166
590,Spain,Female,29,2.0,166930.76,2,1,0,122487.73,0,Bad,1.3628365877953654
571,France,Female,38,6.0,107193.82,2,0,0,38962.94,0,Bad,2.7511738077260084
680,France,Male,36,3.0,116275.12,1,1,1,63795.8,0,Fair,1.8226140278827132
618,France,Male,39,2.0,91068.56,1,1,0,26578.69,0,Bad,3.4263750395523633
774,France,Female,42,3.0,137781.65,1,0,0,199316.19,0,Good,0.6912717426517133
697,Germany,Female,48,2.0,108128.96,2,1,1,103944.37,0,Fair,1.0402579764541362
605,Spain,Male,39,10.0,105317.73,2,1,0,138021.36,0,Bad,0.7630538490564069
676,France,Male,20,1.0,80569.73,1,0,0,68621.98,0,Fair,1.1741096657368382
495,Spain,Female,45,3.0,89158.94,3,1,0,135169.76,1,Bad,0.6596071488179013
770,France,Male,36,2.0,89800.14,1,1,1,105922.69,0,Good,0.8477894585192275
817,Germany,Male,45,9.0,101207.75,1,0,0,88211.12,1,Good,1.1473355059996972
659,France,Male,43,1.0,106086.42,2,1,0,26900.63,0,Fair,3.9436407251428682
671,France,Male,34,7.0,106603.74,2,1,1,26387.71,0,Fair,4.0399011509524705
835,Germany,Female,29,10.0,130420.2,2,0,0,106276.55,0,Good,1.2271775852716333
649,Spain,Male,29,2.0,45022.23,1,1,1,173495.77,0,Fair,0.25950044776307807
621,Germany,Male,27,1.0,74298.43,1,1,1,52581.96,0,Bad,1.4130022920408443
658,Germany,Female,31,3.0,133003.03,1,0,1,146339.27,1,Fair,0.9088676607447885
783,Spain,Female,37,1.0,136689.66,1,1,0,197890.65,0,Good,0.6907332913404449
762,France,Male,53,1.0,102520.37,1,1,1,170195.4,0,Good,0.6023686304095175
812,France,Male,44,4.0,115049.15,2,1,0,165038.41,0,Good,0.6971052980939406
685,France,Male,58,1.0,104796.54,1,1,1,154181.41,0,Fair,0.6796963395262762
680,France,Male,33,1.0,123082.08,1,1,0,134960.98,0,Fair,0.9119827078908288
584,Germany,Male,33,3.0,88311.48,2,1,1,177651.38,0,Bad,0.497105510804363
609,France,Male,32,7.0,71872.19,1,1,1,151924.9,0,Bad,0.47307709269514087
506,Spain,Male,35,6.0,110046.93,2,1,0,26318.73,0,Bad,4.18131611973678
503,France,Male,42,8.0,104430.08,1,1,1,147557.71,0,Bad,0.7077236424989247
806,Germany,Male,31,10.0,138653.51,1,1,0,190803.37,0,Good,0.7266827100590519
666,France,Male,43,7.0,137780.74,2,1,1,119100.05,1,Fair,1.156848716688196
531,Germany,Female,32,0.0,109570.21,2,1,1,172049.84,0,Bad,0.6368515658020956
614,Germany,Female,44,6.0,118715.86,1,1,0,133591.11,1,Bad,0.8886508990006896
678,Germany,Female,43,2.0,153393.18,2,1,1,193828.27,0,Fair,0.7913870355444023
587,Germany,Male,33,6.0,132603.36,1,1,0,55775.72,0,Bad,2.3774387851918357
757,Germany,Female,34,1.0,129398.01,2,0,0,44965.44,0,Good,2.877721423386494
693,France,Male,29,2.0,151352.74,1,0,0,197145.89,0,Fair,0.7677194792140987
483,France,Female,44,5.0,136836.49,1,1,0,192359.9,1,Bad,0.7113566289023856
466,France,Male,40,4.0,91592.06,1,1,0,141210.18,1,Bad,0.6486222168968272
439,France,Male,36,2.0,165536.28,2,1,1,123956.83,0,Bad,1.3354349252074291
538,Germany,Male,25,5.0,62482.95,1,1,1,102758.43,0,Bad,0.6080566820649167
743,France,Male,40,8.0,68155.59,1,1,0,94876.65,0,Good,0.7183599969012396
734,Spain,Female,43,3.0,55853.33,2,0,1,94811.85,1,Good,0.589096510615498
627,Spain,Male,41,5.0,100880.76,1,0,1,134665.25,0,Bad,0.7491224350751214
480,Germany,Female,25,3.0,174330.35,2,0,0,181647.13,0,Bad,0.9597198150061605
792,France,Male,19,7.0,143390.51,1,1,0,33282.84,0,Good,4.308241424109242
613,Germany,Male,59,8.0,91415.76,1,0,0,27965.0,1,Bad,3.268934739853388
476,Germany,Male,30,3.0,134366.42,1,1,0,68343.53,0,Bad,1.9660444814600595
696,Spain,Male,60,8.0,88786.81,1,1,1,196858.4,0,Fair,0.4510186509694278
810,Germany,Male,35,3.0,96814.46,2,1,1,120511.03,0,Good,0.803365965754338
526,Germany,Male,31,5.0,145537.21,1,1,0,132404.64,0,Bad,1.0991851191921973
597,Spain,Female,30,2.0,119370.11,1,1,1,182726.22,1,Bad,0.6532730223391038
623,Germany,Male,42,1.0,149332.48,2,1,0,100834.22,0,Bad,1.4809702499806119
698,France,Female,40,7.0,105061.74,3,1,0,107815.31,1,Fair,0.9744603062403662
721,Spain,Male,43,3.0,88798.34,1,0,0,45610.63,0,Good,1.9468781729171467
680,Germany,Female,51,5.0,143139.87,1,0,0,47795.43,1,Fair,2.994844276952838
634,Germany,Male,27,3.0,107027.52,1,1,0,173425.68,0,Bad,0.6171376695769624
676,France,Male,29,4.0,140720.93,1,1,0,36221.18,0,Fair,3.8850454347428767
642,France,Male,30,8.0,80964.57,2,1,0,174738.2,0,Bad,0.46334785410402535
760,France,Male,39,6.0,178585.46,1,1,0,67131.3,1,Good,2.660241347925632
736,Spain,Female,26,4.0,135889.13,1,1,1,165692.03,0,Good,0.820130757043655
656,France,Male,43,7.0,134919.85,1,1,0,194691.95,0,Fair,0.6929914154129125
776,Germany,Male,33,8.0,115130.34,1,0,0,129525.5,1,Good,0.8888623475686255
832,Spain,Female,34,6.0,138190.13,2,0,1,146511.2,0,Good,0.9432052293613048
631,Germany,Male,37,9.0,131519.49,2,1,1,51752.18,0,Bad,2.5413323651293527
648,Germany,Female,39,3.0,126935.98,2,0,1,57995.74,0,Bad,2.188712136443125
615,France,Male,39,4.0,133707.09,1,1,1,108152.75,0,Bad,1.236280076096077
682,France,Female,27,1.0,97893.2,1,1,0,166144.98,0,Fair,0.5892034775892717
694,France,Male,34,5.0,127900.03,1,1,0,101737.8,0,Fair,1.2571534867079885
694,France,Male,37,10.0,143835.47,1,0,1,33326.71,0,Fair,4.315921673636551
645,France,Female,40,3.0,129596.77,1,1,1,103232.6,0,Bad,1.2553860892779993
619,Germany,Female,41,8.0,142015.76,2,1,0,114323.66,0,Bad,1.2422254500949323
648,Spain,Male,55,1.0,81370.07,1,0,1,181534.04,0,Bad,0.4482358790670885
482,Germany,Female,48,2.0,69329.47,1,0,0,102640.52,1,Bad,0.6754590682120473
548,France,Female,28,8.0,116755.5,2,1,1,158585.17,1,Bad,0.7362321457926992
752,Spain,Male,44,6.0,83870.33,1,1,0,178722.24,0,Good,0.46927752248405125
648,France,Female,39,6.0,130694.89,2,1,1,153955.38,1,Bad,0.848914081469579
643,Spain,Female,34,8.0,117451.47,1,1,0,65374.86,0,Bad,1.7965846504298442
686,France,Female,39,3.0,111695.62,1,0,0,136643.84,0,Fair,0.8174215537268273
644,France,Female,40,9.0,137285.26,4,1,0,77063.63,1,Bad,1.7814533262967238
692,Germany,Female,41,8.0,130701.29,1,1,0,59354.24,1,Fair,2.20205481529205
643,France,Female,31,3.0,167949.48,1,1,0,143162.34,0,Bad,1.1731400869809756
608,Spain,Male,34,7.0,86656.13,1,0,1,59890.29,0,Bad,1.4469145165268027
649,Germany,Female,37,8.0,114737.26,1,1,1,106655.88,1,Fair,1.075770599801905
555,Germany,Male,62,4.0,119817.33,1,0,1,43507.1,1,Bad,2.7539718804516964
637,France,Female,48,7.0,130806.99,2,1,1,132005.85,1,Bad,0.9909181297647036
586,France,Female,35,7.0,164769.02,3,1,0,119814.25,1,Bad,1.375203867653472
722,Germany,Male,29,1.0,107233.85,2,1,0,24924.92,0,Good,4.302274591051847
528,France,Female,27,7.0,176227.07,2,0,1,139481.53,0,Bad,1.2634437692216312
542,France,Female,39,4.0,109949.39,2,1,1,41268.65,0,Bad,2.6642352003276093
678,France,Female,60,10.0,117738.81,1,1,0,147489.76,1,Fair,0.7982846402353627
575,Spain,Female,37,9.0,133292.45,1,1,0,111175.09,0,Bad,1.1989416873869858
669,France,Female,43,1.0,160474.59,1,1,1,95963.14,0,Fair,1.6722523877397093
667,Germany,Male,55,9.0,154393.43,1,1,1,137674.96,1,Fair,1.1214343552378734
652,Germany,Female,45,9.0,110827.49,1,1,1,153383.54,1,Fair,0.7225513898036257
637,Germany,Female,36,10.0,145750.45,2,1,1,96660.76,0,Bad,1.5078554110271845
516,Spain,Female,45,8.0,109044.3,1,0,1,115818.16,0,Bad,0.9415129717135896
801,France,Female,32,4.0,75170.54,1,1,1,37898.5,0,Good,1.9834700581817222
585,France,Female,28,6.0,105795.9,1,1,1,41219.09,0,Bad,2.56667238408223
690,France,Female,26,3.0,118097.87,1,1,0,61257.83,0,Fair,1.9278820356516055
697,Germany,Male,29,0.0,172693.54,1,0,0,141798.98,0,Fair,1.217875756228994
610,France,Male,36,4.0,129440.3,2,1,0,102638.35,0,Bad,1.2611299772453473
544,France,Male,23,1.0,96471.2,1,1,0,35550.97,0,Bad,2.713602469918542
635,Spain,Male,24,4.0,140197.18,1,1,1,142935.83,0,Bad,0.9808400035176624
564,France,Female,33,4.0,135946.26,1,1,0,63170.0,0,Bad,2.1520699699224317
547,Germany,Male,50,3.0,81290.02,3,0,1,177747.03,1,Bad,0.45733546152641763
607,Germany,Male,36,8.0,143421.74,1,1,0,97879.02,0,Bad,1.4652960358614133
525,France,Male,26,7.0,153644.39,1,1,1,63197.88,0,Bad,2.431163671945958
606,Spain,Female,53,1.0,109330.06,1,1,1,75860.01,0,Bad,1.4412080884249818
686,Germany,Female,27,1.0,115095.88,2,0,0,78622.46,0,Fair,1.463905860996972
572,France,Male,33,9.0,68193.72,1,1,0,19998.31,0,Bad,3.409974142815068
579,Germany,Male,31,6.0,139729.54,1,0,1,135815.38,0,Bad,1.028819710992967
598,Spain,Female,56,4.0,98365.33,1,1,1,44251.33,0,Bad,2.2228784987931434
505,Germany,Female,37,10.0,122453.97,2,1,1,52693.99,0,Bad,2.3238697619975257
576,Germany,Male,30,7.0,132174.41,2,0,0,93767.03,0,Bad,1.4096043140110122
776,Spain,Male,39,2.0,104349.45,1,0,0,79503.05,0,Good,1.312521343520783
645,Germany,Female,41,2.0,138881.04,1,1,0,129936.53,1,Bad,1.0688375316779661
850,Germany,Female,32,0.0,116968.91,1,0,0,175094.62,0,Good,0.6680325757581815
603,Germany,Male,35,1.0,105346.03,2,1,1,130379.5,0,Bad,0.8079953520300354
691,France,Male,26,9.0,136623.19,1,1,0,153228.0,0,Fair,0.8916333176703997
646,France,Male,36,6.0,124445.52,1,1,0,88481.32,0,Bad,1.4064609343531493
559,France,Female,34,5.0,68999.66,2,1,1,66879.27,0,Bad,1.0317047419925487
595,Spain,Male,36,6.0,85768.42,1,1,1,24802.77,0,Bad,3.458017793980269
684,Spain,Male,34,9.0,100628.0,2,1,1,190263.78,0,Fair,0.5288867907491378
580,France,Male,50,0.0,125647.36,1,1,0,57541.08,1,Bad,2.1836114303033587
621,Germany,Female,31,8.0,100375.39,1,1,1,90384.26,0,Bad,1.1105405963383448
815,France,Male,24,7.0,171922.72,1,0,1,178028.96,0,Good,0.9657008612531355
631,Germany,Female,32,2.0,146810.99,2,1,1,180990.29,0,Bad,0.8111539574857854
514,Germany,Female,45,3.0,109032.23,1,0,1,155407.21,1,Bad,0.7015905503998173
516,France,Male,35,5.0,128653.59,1,1,0,127558.26,0,Bad,1.0085868998213052
734,France,Male,37,3.0,80387.81,1,0,1,77272.62,0,Good,1.0403142794951175
850,Germany,Male,43,0.0,108508.82,3,1,0,184044.8,1,Good,0.5895782983273639
641,France,Male,31,10.0,155978.17,1,1,0,91510.71,0,Bad,1.7044799455713981
552,Germany,Male,50,4.0,121175.56,1,1,0,117505.07,1,Bad,1.0312368649284664
507,France,Female,29,4.0,89349.47,2,0,0,180626.68,0,Bad,0.4946637451344397
735,Spain,Male,38,7.0,86131.71,2,0,0,93478.96,0,Good,0.9214020994670886
707,France,Female,58,3.0,102346.86,1,1,1,114672.64,0,Fair,0.8925133318636425
511,Germany,Male,48,6.0,149726.08,1,0,0,88307.87,1,Bad,1.695500978565104
738,France,Male,35,5.0,161274.05,2,1,0,181429.87,0,Good,0.8889057242889498
537,Spain,Male,30,1.0,103138.17,1,1,1,96555.42,0,Bad,1.0681758724678532
707,Germany,Female,40,3.0,109628.44,1,1,0,189366.03,0,Fair,0.5789234742894489
664,Germany,Male,33,7.0,97286.16,2,1,0,143433.33,0,Fair,0.678267457082674
850,France,Female,33,7.0,118004.26,1,1,0,183983.82,0,Good,0.6413838999538111
584,Spain,Male,32,9.0,85534.83,1,0,0,169137.24,0,Bad,0.5057125799143938
560,Spain,Female,43,4.0,95140.44,2,1,0,123181.44,1,Bad,0.7723601867294294
794,Germany,Female,54,1.0,75900.84,1,1,1,192154.66,0,Good,0.3949986953217788
790,France,Female,41,2.0,126619.27,1,1,0,198224.38,0,Good,0.638767390772013
640,France,Male,44,7.0,111833.47,1,1,0,67202.74,0,Bad,1.6641206891266636
775,France,Female,32,2.0,108698.96,2,1,1,161069.73,0,Good,0.6748565357376585
584,France,Female,39,2.0,112687.69,1,1,1,127749.61,0,Bad,0.8820981136459047
635,Germany,Female,48,4.0,81556.89,2,1,0,191914.37,0,Bad,0.42496499871270715
814,France,Male,48,9.0,136596.85,1,1,1,185791.9,0,Good,0.7352142370038738
735,Germany,Female,43,9.0,98807.45,1,0,0,184570.04,1,Good,0.535338508893426
640,France,Female,30,6.0,107499.7,1,1,1,187632.22,0,Bad,0.5729277199832736
496,France,Female,41,1.0,176024.05,2,1,0,182337.98,0,Bad,0.9653723815521044
568,Germany,Female,26,10.0,109819.16,2,1,0,154491.39,0,Bad,0.7108432385778909
592,Spain,Female,41,2.0,138734.94,1,1,0,90020.74,0,Bad,1.541144185217762
558,Germany,Male,25,10.0,111363.1,2,1,0,197264.35,0,Bad,0.5645373834653854
653,France,Male,34,5.0,118838.75,1,1,1,52820.13,0,Fair,2.249876136238211
632,France,Female,44,3.0,133793.89,1,1,1,34607.14,1,Bad,3.866077636002282
601,Germany,Male,35,8.0,71553.83,1,1,0,177384.45,0,Bad,0.403382765512986
813,France,Female,62,10.0,64667.95,2,0,1,140454.14,0,Good,0.46042039059866796
523,France,Female,28,2.0,121164.11,1,1,1,59938.81,0,Bad,2.0214633890796296
664,France,Female,31,7.0,104158.84,1,1,0,134169.85,0,Fair,0.7763207605881649
666,France,Male,53,5.0,64646.7,1,1,0,128019.48,1,Fair,0.5049754927921907
808,Spain,Male,47,8.0,139196.0,1,0,1,74028.36,0,Good,1.8803064122992863
817,France,Male,34,5.0,129278.43,1,0,0,165562.84,0,Good,0.7808420657678982
735,France,Male,31,3.0,119558.35,1,0,0,72927.68,0,Good,1.6394097549791795
619,Germany,Female,41,5.0,92467.58,1,1,0,38270.47,0,Bad,2.4161600314811915
599,Spain,Female,28,4.0,126833.79,2,1,0,60843.09,1,Bad,2.0846046773758533
729,Germany,Male,29,5.0,109676.52,1,1,1,25548.47,0,Good,4.292880160729782
712,Germany,Male,53,6.0,134729.99,2,1,1,132702.64,0,Fair,1.0152773901107015
474,France,Male,37,3.0,98431.37,1,0,0,75698.44,0,Bad,1.3003090948769882
565,Germany,Male,33,8.0,130368.31,2,1,0,105642.43,0,Bad,1.2340525487723069
658,France,Female,31,7.0,123974.96,1,1,0,102153.75,0,Fair,1.213611443534868
825,France,Male,40,6.0,132308.22,1,0,0,117122.5,0,Good,1.1296567269312046
665,Germany,Female,45,5.0,155447.65,2,1,0,51871.95,1,Fair,2.996757399712176
670,Spain,Male,35,2.0,124268.64,2,0,1,84321.03,0,Fair,1.4737561910711954
474,Germany,Female,34,9.0,176311.36,1,1,0,160213.27,0,Bad,1.100479130099523
591,France,Male,40,2.0,99886.42,2,1,1,88695.19,0,Bad,1.1261762898303729
660,Germany,Male,24,5.0,85089.3,1,1,1,71638.0,0,Fair,1.1877676652056173
687,Germany,Male,41,10.0,134318.21,2,1,1,198064.52,0,Fair,0.6781538157364075
658,Germany,Male,29,5.0,75395.53,2,0,1,54914.92,0,Fair,1.3729516495699166
705,Germany,Female,33,5.0,116765.7,1,0,0,190659.17,1,Fair,0.6124315971794065
844,France,Male,38,7.0,111501.66,1,1,1,119333.38,0,Good,0.934371087117452
602,Germany,Female,48,7.0,76595.08,2,0,0,127095.14,0,Bad,0.6026593935849947
759,France,Female,33,9.0,160541.36,2,0,0,93541.14,0,Good,1.71626473656404
747,Germany,Male,38,2.0,129728.6,1,1,0,89289.54,0,Good,1.4528980662236586
671,Spain,Female,34,5.0,130929.02,4,1,1,28238.25,1,Fair,4.636584065938931
703,France,Female,33,8.0,190566.65,1,1,1,79997.14,0,Fair,2.382168287516279
742,Germany,Female,43,6.0,97067.69,1,0,1,60920.03,1,Good,1.593362478646186
652,France,Female,37,4.0,92208.54,1,0,1,197699.8,1,Fair,0.4664068451257917
644,France,Male,37,2.0,186347.97,2,1,0,92809.73,0,Bad,2.0078495002625263
735,Spain,Male,55,2.0,103176.62,1,0,1,163516.16,0,Good,0.6309872981361597
644,Germany,Female,40,4.0,77270.08,2,1,1,115800.1,1,Bad,0.6672712717864665
